timestamp_utc,mmsi,ship_name,message_type,latitude,longitude,sog_knots,cog_degrees,true_heading,rate_of_turn,nav_status_code,nav_status_text,position_accuracy
2026-04-07 06:35:56.474968677 +0000 UTC,525024416,,StandardClassBPositionReport,1.2639783333333334,103.84307666666668,0,0,,,,,True
2026-04-07 06:35:56.554404616 +0000 UTC,563034080,,PositionReport,1.214965,103.73408833333333,0.1,360,,-128,15,Undefined (default),True
2026-04-07 06:35:56.582576633 +0000 UTC,636016951,,PositionReport,1.2196116666666665,103.93262,12.1,69.3,69,3,0,Under way using engine,False
2026-04-07 06:35:56.607053885 +0000 UTC,563103700,,PositionReport,1.1883166666666667,103.69396666666667,0,44,298,0,1,At anchor,True
2026-04-07 06:35:56.650928103 +0000 UTC,563023490,,PositionReport,1.1989333333333334,103.74925333333334,0,23.6,,-128,8,Under way sailing,True
2026-04-07 06:35:56.807733405 +0000 UTC,566287000,,PositionReport,1.2197083333333334,103.71465666666667,0,281.3,31,0,0,Under way using engine,False
2026-04-07 06:35:56.824795035 +0000 UTC,538010772,,PositionReport,1.2551416666666666,103.60905166666666,0,360,269,0,2,Not under command,True
2026-04-07 06:35:56.834144961 +0000 UTC,533042300,,PositionReport,1.201035,103.68129666666667,0,296.1,269,0,1,At anchor,False
2026-04-07 06:35:57.247237624 +0000 UTC,565282000,,PositionReport,1.2434966666666667,103.76344833333333,7.1,91.1,90,0,0,Under way using engine,False
2026-04-07 06:35:57.407347992 +0000 UTC,431778000,,PositionReport,1.2992133333333333,103.65215166666667,0,160,50,0,0,Under way using engine,True
2026-04-07 06:35:57.486448453 +0000 UTC,232026709,,PositionReport,1.217315,103.80807833333333,0,319.1,47,12,1,At anchor,False
2026-04-07 06:35:57.700168147 +0000 UTC,563184200,,PositionReport,1.248525,103.70963499999999,8.4,61.4,,-128,0,Under way using engine,False
2026-04-07 06:35:57.833067972 +0000 UTC,563132700,,PositionReport,1.2556433333333332,103.78382666666667,0,211.3,302,0,0,Under way using engine,False
2026-04-07 06:35:57.888767892 +0000 UTC,525901375,,StandardClassBPositionReport,1.2591,103.76264833333333,4.3,339.6,,,,,True
2026-04-07 06:35:58.00006397 +0000 UTC,563083550,,PositionReport,1.1964183333333334,103.74427333333333,0.1,260.7,302,0,0,Under way using engine,True
2026-04-07 06:35:58.183602262 +0000 UTC,563087330,,StandardClassBPositionReport,1.259275,103.81964666666666,0,360,,,,,False
2026-04-07 06:35:58.31409971 +0000 UTC,563019440,,PositionReport,1.2384333333333333,103.70722666666667,7.3,31.3,,-128,0,Under way using engine,True
2026-04-07 06:35:58.474884204 +0000 UTC,440122000,,PositionReport,1.23525,103.80346666666667,0,216,278,0,1,At anchor,False
2026-04-07 06:35:58.767579863 +0000 UTC,636025995,,PositionReport,1.2497666666666667,103.91693666666667,0,176.1,229,4,1,At anchor,False
2026-04-07 06:35:59.288349112 +0000 UTC,563100400,,PositionReport,1.2301266666666666,103.8259,0,167.6,,-128,1,At anchor,False
2026-04-07 06:35:59.621353442 +0000 UTC,538007592,,PositionReport,1.2717166666666666,103.91303333333333,0,292,121,0,1,At anchor,False
2026-04-07 06:35:59.753702019 +0000 UTC,525900792,,PositionReport,1.210245,103.82288666666666,7.2,278.8,,-128,0,Under way using engine,True
2026-04-07 06:35:59.835890328 +0000 UTC,563063980,,StandardClassBPositionReport,1.2644483333333334,103.81415333333332,0,21.9,,,,,True
2026-04-07 06:36:00.397066102 +0000 UTC,533130184,,PositionReport,1.24574,103.80966666666667,0,6.7,184,0,0,Under way using engine,True
2026-04-07 06:36:00.791415455 +0000 UTC,309781000,,PositionReport,1.159465,103.724685,0,311.9,311,0,0,Under way using engine,False
2026-04-07 06:36:01.044633514 +0000 UTC,373843000,,PositionReport,1.2462033333333333,103.88022333333333,0.1,313.1,17,0,1,At anchor,True
2026-04-07 06:36:01.05937478 +0000 UTC,525020294,,PositionReport,-7.229393333333333,113.44892499999999,0,288.5,270,0,0,Under way using engine,False
2026-04-07 06:36:01.137466268 +0000 UTC,636019337,,PositionReport,1.2430750000000002,103.78538,2.6,346,346,0,0,Under way using engine,True
2026-04-07 06:36:01.193239699 +0000 UTC,538006076,,PositionReport,1.2742366666666667,103.94794333333333,0.5,124.2,273,11,1,At anchor,True
2026-04-07 06:36:01.282311914 +0000 UTC,241640000,,PositionReport,1.2116966666666669,103.90089333333334,8.7,70.6,70,-6,0,Under way using engine,True
2026-04-07 06:36:01.30354407 +0000 UTC,563869000,,PositionReport,1.2453183333333333,103.85068333333334,14.8,77.6,,-128,8,Under way sailing,False
2026-04-07 06:36:02.410246832 +0000 UTC,563056400,,PositionReport,1.19532,103.74252166666666,0.1,197.8,245,0,0,Under way using engine,True
2026-04-07 06:36:02.741473147 +0000 UTC,566339000,,PositionReport,1.2038933333333333,103.84246666666667,4.9,71.6,69,0,0,Under way using engine,False
2026-04-07 06:36:02.966657682 +0000 UTC,565263000,,PositionReport,1.2608566666666665,103.814155,5.8,88.8,88,0,8,Under way sailing,False
2026-04-07 06:36:02.96983231 +0000 UTC,525501254,,StandardClassBPositionReport,-6.880403333333334,109.749175,0,0,,,,,False
2026-04-07 06:36:03.567374483 +0000 UTC,351177000,,PositionReport,1.250235,103.95195333333332,4.1,62.2,39,-19,0,Under way using engine,False
2026-04-07 06:36:03.67417307 +0000 UTC,312466000,,StandardClassBPositionReport,1.1929833333333333,103.78697833333334,0.2,143.7,,,,,True
2026-04-07 06:36:03.985592804 +0000 UTC,565133000,,PositionReport,1.260505,103.840115,0,226,313,0,5,Moored,False
2026-04-07 06:36:04.041780889 +0000 UTC,563021450,,PositionReport,1.2086216666666667,103.80188,5.7,146.8,,-128,0,Under way using engine,False
2026-04-07 06:36:04.43106863 +0000 UTC,563083840,,PositionReport,1.2511599999999998,103.77830333333333,10.9,160.1,160,0,5,Moored,True
2026-04-07 06:36:04.608226389 +0000 UTC,413573510,,PositionReport,1.15766,103.74828666666667,10.4,208.9,223,127,0,Under way using engine,True
2026-04-07 06:36:04.743975714 +0000 UTC,636013119,,PositionReport,1.27925,103.76776,0,127.2,122,0,5,Moored,False
2026-04-07 06:36:05.20022237 +0000 UTC,566156000,,PositionReport,1.26195,103.819335,0,170,,-128,0,Under way using engine,False
2026-04-07 06:36:05.275698458 +0000 UTC,636023026,,PositionReport,1.2262583333333335,103.93759,12.5,78.8,79,5,0,Under way using engine,False
2026-04-07 06:36:05.379621037 +0000 UTC,525101104,,PositionReport,-10.19355,123.52669999999999,0.5,128.4,173,0,8,Under way sailing,False
2026-04-07 06:36:05.706610163 +0000 UTC,563080160,,PositionReport,1.2761316666666667,103.88144666666668,10.8,215.7,214,-127,0,Under way using engine,False
2026-04-07 06:36:05.776805384 +0000 UTC,563004120,,ExtendedClassBPositionReport,1.26219,103.84522833333334,0,0,,,,,False
2026-04-07 06:36:05.967880168 +0000 UTC,538011085,,PositionReport,1.2237333333333333,103.65264166666665,0.1,296.3,18,0,1,At anchor,True
2026-04-07 06:36:06.219661499 +0000 UTC,457404000,,StandardClassBPositionReport,1.2619666666666667,103.82267166666666,0.1,128.1,,,,,True
2026-04-07 06:36:06.231221099 +0000 UTC,566702000,,PositionReport,1.2975583333333334,103.94757,0,335.6,125,0,1,At anchor,False
2026-04-07 06:36:06.384550811 +0000 UTC,525200075,CAMARA NUSANTARA 6,PositionReport,-10.186625,123.50500000000001,0,152.2,,-128,1,At anchor,False
2026-04-07 06:36:06.770052232 +0000 UTC,440061000,,PositionReport,1.2726916666666668,103.75451333333334,0.6,341.1,309,0,0,Under way using engine,True
2026-04-07 06:36:06.781343807 +0000 UTC,525008101,TB BALONGAN 1,PositionReport,-7.234261666666667,113.31241,0.3,360,,-128,8,Under way sailing,False
2026-04-07 06:36:06.847045412 +0000 UTC,518100675,,PositionReport,1.2376333333333334,103.80146666666666,0.1,177,287,0,1,At anchor,True
2026-04-07 06:36:06.900919689 +0000 UTC,241393000,MARAN TAURUS,PositionReport,1.2518633333333333,103.90705,0,123.6,215,5,1,At anchor,True
2026-04-07 06:36:06.955775991 +0000 UTC,525015271,,PositionReport,-7.293266666666667,113.23021333333332,20.6,241.2,,-128,15,Undefined (default),True
2026-04-07 06:36:07.007475608 +0000 UTC,357926000,,PositionReport,1.0632283333333334,103.687555,12.7,58.9,55,0,0,Under way using engine,False
2026-04-07 06:36:07.329163855 +0000 UTC,431220000,,PositionReport,1.2487199999999998,103.88575999999999,0,274,11,0,1,At anchor,False
2026-04-07 06:36:07.566752431 +0000 UTC,477890700,,PositionReport,1.2695083333333335,103.784475,0,158.8,30,0,5,Moored,False
2026-04-07 06:36:07.689559456 +0000 UTC,525601836,,PositionReport,-6.848545,112.40588,0,360,,-128,0,Under way using engine,True
2026-04-07 06:36:07.727365445 +0000 UTC,563451000,,PositionReport,1.2749899999999998,103.87934833333334,5.8,226,212,-127,0,Under way using engine,False
2026-04-07 06:36:08.107273515 +0000 UTC,525501842,,PositionReport,-6.818666666666667,112.46256666666666,7.1,28.9,,-128,8,Under way sailing,True
2026-04-07 06:36:08.18061037 +0000 UTC,563141500,,PositionReport,1.2883683333333333,103.75782666666667,10.4,254.1,266,127,0,Under way using engine,False
2026-04-07 06:36:08.221126432 +0000 UTC,413613130,,PositionReport,1.2431733333333335,103.80314333333334,0,355.9,182,127,1,At anchor,False
2026-04-07 06:36:08.366884612 +0000 UTC,563029230,,PositionReport,1.2217883333333333,103.82132166666666,5.1,299.4,312,0,0,Under way using engine,False
2026-04-07 06:36:08.933032701 +0000 UTC,563084440,,PositionReport,1.2136516666666668,103.79726666666667,7.4,121.3,121,0,0,Under way using engine,False
2026-04-07 06:36:09.187705126 +0000 UTC,636019927,,PositionReport,1.258,103.76942666666667,5.7,324.2,319,0,0,Under way using engine,False
2026-04-07 06:36:09.21580674 +0000 UTC,565512000,,PositionReport,1.2121416666666667,103.795975,5.7,125.2,,-128,1,At anchor,False
2026-04-07 06:36:09.227501874 +0000 UTC,241819000,,PositionReport,1.2345949999999999,103.95900666666667,10.8,69.5,70,-3,4,Constrained by draught,False
2026-04-07 06:36:09.259999475 +0000 UTC,566724000,,PositionReport,1.2969633333333335,103.96598333333333,5.3,171.3,151,-127,1,At anchor,True
2026-04-07 06:36:09.275721762 +0000 UTC,352004229,,PositionReport,1.1333333333333333,103.76813333333332,11.4,44,46,0,0,Under way using engine,False
2026-04-07 06:36:09.301495612 +0000 UTC,566746000,,PositionReport,1.296125,103.95447333333333,0,246.2,80,0,0,Under way using engine,False
2026-04-07 06:36:09.442230303 +0000 UTC,538010335,,PositionReport,1.2225433333333333,103.82283166666666,0,213.5,129,0,1,At anchor,True
2026-04-07 06:36:09.54311704 +0000 UTC,477328600,,PositionReport,1.2801666666666667,103.95608333333332,0,127,224,0,1,At anchor,False
2026-04-07 06:36:09.874426787 +0000 UTC,563003610,,StandardClassBPositionReport,1.2356699999999998,103.794905,0.1,0,,,,,True
2026-04-07 06:36:10.238555743 +0000 UTC,477811600,,PositionReport,1.207715,103.61497333333334,9.9,107.6,104,0,0,Under way using engine,True
2026-04-07 06:36:10.266280011 +0000 UTC,525601594,,PositionReport,1.2631599999999998,103.82916666666667,0,360,,-128,0,Under way using engine,True
2026-04-07 06:36:10.287386159 +0000 UTC,371884000,ISUZU,PositionReport,1.26662,103.88933666666667,0.1,178.7,112,0,1,At anchor,False
2026-04-07 06:36:10.315292633 +0000 UTC,563031300,,PositionReport,1.1937233333333335,103.74406,0,360,,-128,1,At anchor,True
2026-04-07 06:36:10.340935794 +0000 UTC,210761000,,PositionReport,1.2726366666666666,103.94122166666666,0.1,138.6,231,3,1,At anchor,True
2026-04-07 06:36:10.977757778 +0000 UTC,566612000,,PositionReport,1.1797199999999999,103.77514666666666,0,268.7,,-128,0,Under way using engine,False
2026-04-07 06:36:11.354074194 +0000 UTC,565996000,,PositionReport,1.2106633333333332,103.81242,5.5,299.1,,-128,0,Under way using engine,True
2026-04-07 06:36:11.753703151 +0000 UTC,563208100,,PositionReport,1.2667333333333335,103.75143,7.4,281.5,277,0,0,Under way using engine,False
2026-04-07 06:36:11.82403598 +0000 UTC,525019114,,StandardClassBPositionReport,-10.179356666666667,123.51129666666667,0,256.7,,,,,True
2026-04-07 06:36:11.952462126 +0000 UTC,525022028,,PositionReport,-6.700545,112.13856166666666,0,360,,-128,1,At anchor,False
2026-04-07 06:36:11.997041893 +0000 UTC,563204400,DILIGENCE,PositionReport,1.2149949999999998,103.862455,10.2,243.6,246,0,0,Under way using engine,False
2026-04-07 06:36:12.195013324 +0000 UTC,563621000,,PositionReport,1.2389283333333334,103.91421833333334,4.3,304.4,315,0,0,Under way using engine,False
2026-04-07 06:36:12.303064638 +0000 UTC,370835000,,StandardClassBPositionReport,1.2715400000000001,103.870435,0.9,292,,,,,True
2026-04-07 06:36:12.423688574 +0000 UTC,563254100,,PositionReport,1.2622766666666665,103.83810666666666,0,199.2,135,0,5,Moored,False
2026-04-07 06:36:12.665450856 +0000 UTC,636023015,,PositionReport,1.28532,103.75785333333333,0,31.4,120,0,5,Moored,False
2026-04-07 06:36:12.757882389 +0000 UTC,565951000,,PositionReport,1.2830000000000001,103.76434333333333,1.5,89.7,,-128,0,Under way using engine,False
2026-04-07 06:36:12.825941688 +0000 UTC,311001237,ERREA WITTU,PositionReport,1.2951383333333333,103.67896166666667,0,261,317,0,15,Undefined (default),True
2026-04-07 06:36:12.954295211 +0000 UTC,355332000,,PositionReport,1.1526433333333335,103.72987833333333,8.9,295.3,311,15,0,Under way using engine,True
2026-04-07 06:36:13.060829201 +0000 UTC,525901349,,PositionReport,1.2292616666666667,103.79889666666666,0,160.2,,-128,1,At anchor,False
2026-04-07 06:36:13.088797871 +0000 UTC,538007483,,PositionReport,1.2075666666666665,103.80178333333333,6.3,139,131,-13,0,Under way using engine,True
2026-04-07 06:36:13.127725701 +0000 UTC,525018379,,StandardClassBPositionReport,-10.17137,123.51674,0,64.7,,,,,True
2026-04-07 06:36:13.35927076 +0000 UTC,563010650,,PositionReport,1.2702166666666665,103.89336499999999,10.1,196.1,,-128,0,Under way using engine,False
2026-04-07 06:36:13.808287479 +0000 UTC,564027000,,PositionReport,1.2541433333333332,103.64379833333334,0.1,229.7,199,0,0,Under way using engine,False
2026-04-07 06:36:13.91404391 +0000 UTC,564611000,,PositionReport,1.2619883333333335,103.80758666666667,5.3,269.3,268,0,0,Under way using engine,False
2026-04-07 06:36:14.637391059 +0000 UTC,563078870,,PositionReport,1.2587016666666666,103.77576666666667,13.5,118.9,,-128,0,Under way using engine,True
2026-04-07 06:36:14.861011087 +0000 UTC,563098800,,PositionReport,1.2262650000000002,103.70756,0,161.7,223,0,1,At anchor,False
2026-04-07 06:36:15.03728322 +0000 UTC,538010896,FRONT MAINE,PositionReport,1.2468466666666667,103.91954833333332,0,259.3,169,0,1,At anchor,True
2026-04-07 06:36:15.113907916 +0000 UTC,209527000,BEACHWAY,PositionReport,1.2438049999999998,103.74733666666665,10.3,76.5,75,0,0,Under way using engine,False
2026-04-07 06:36:15.226394715 +0000 UTC,563040267,,StandardClassBPositionReport,1.2628833333333334,103.82843833333332,0,0,,,,,False
2026-04-07 06:36:15.434021235 +0000 UTC,563250600,MAJESTIC HARMONY,PositionReport,1.2619266666666666,103.81880166666666,0,91.1,268,0,8,Under way sailing,False
2026-04-07 06:36:15.434927364 +0000 UTC,525016277,,PositionReport,-6.591703333333333,110.64773666666666,0,79.2,,-128,15,Undefined (default),True
2026-04-07 06:36:15.540495823 +0000 UTC,538012374,,PositionReport,1.2461483333333334,103.81346333333333,0,109.8,141,0,1,At anchor,False
2026-04-07 06:36:15.613459881 +0000 UTC,565209000,,PositionReport,1.1964216666666667,103.749085,0.1,0,287,0,0,Under way using engine,True
2026-04-07 06:36:15.678055297 +0000 UTC,563187800,,PositionReport,1.2907166666666667,103.760475,0.1,360,102,0,0,Under way using engine,True
2026-04-07 06:36:15.704983146 +0000 UTC,668116417,,PositionReport,1.28939,103.92215,0,219,86,1,1,At anchor,False
2026-04-07 06:36:15.754384448 +0000 UTC,412549527,,PositionReport,1.2228166666666667,103.82851333333333,0.7,225.5,193,0,1,At anchor,False
2026-04-07 06:36:16.447995687 +0000 UTC,636025620,,PositionReport,1.1694683333333333,103.71208333333334,0,116.4,318,-4,1,At anchor,False
2026-04-07 06:36:16.609940333 +0000 UTC,567389000,,PositionReport,1.1709733333333332,103.67947166666666,9.4,306.3,307,0,0,Under way using engine,False
2026-04-07 06:36:16.636826691 +0000 UTC,563265000,,PositionReport,1.2500616666666666,103.89133666666666,0.1,109,172,0,1,At anchor,True
2026-04-07 06:36:16.640016519 +0000 UTC,525100705,,PositionReport,-6.839753333333333,112.43490166666668,0,125.4,,-128,1,At anchor,True
2026-04-07 06:36:16.64713902 +0000 UTC,352006233,,PositionReport,1.2244516666666667,103.792435,7,315.2,315,-3,0,Under way using engine,False
2026-04-07 06:36:16.714391673 +0000 UTC,563215600,,PositionReport,1.2255316666666665,103.71095166666667,0,81.4,244,0,0,Under way using engine,False
2026-04-07 06:36:16.799002954 +0000 UTC,525103016,,PositionReport,1.19619,103.64845666666666,9.3,262.2,265,0,0,Under way using engine,True
2026-04-07 06:36:17.519062762 +0000 UTC,525100168,,PositionReport,-10.19201,123.51113666666667,0,208.1,290,0,1,At anchor,False
2026-04-07 06:36:17.702307922 +0000 UTC,563087010,,PositionReport,1.2393716666666668,103.78754833333333,12.7,136.2,139,127,0,Under way using engine,True
2026-04-07 06:36:17.834346646 +0000 UTC,525601701,,PositionReport,1.1333683333333333,103.78380666666666,27.6,242.9,,-128,0,Under way using engine,False
2026-04-07 06:36:18.194501331 +0000 UTC,525901488,,PositionReport,-10.204433333333332,123.52752666666667,0,169.7,8,0,0,Under way using engine,False
2026-04-07 06:36:18.527405159 +0000 UTC,357926000,,PositionReport,1.0635649999999999,103.68811333333333,12.7,58.9,55,0,0,Under way using engine,False
2026-04-07 06:36:18.874956632 +0000 UTC,566052000,,PositionReport,1.218305,103.65316833333333,0.3,112.2,,-128,0,Under way using engine,False
2026-04-07 06:36:18.948887753 +0000 UTC,525101668,,PositionReport,-6.849703333333333,112.44243666666667,0,315,40,0,1,At anchor,False
2026-04-07 06:36:19.033631768 +0000 UTC,440378000,,PositionReport,1.2081116666666667,103.83728666666666,7,273.9,275,0,0,Under way using engine,False
2026-04-07 06:36:19.326542786 +0000 UTC,352001246,,PositionReport,1.1796733333333334,103.81548166666667,12,250.7,253,0,0,Under way using engine,True
2026-04-07 06:36:19.367605823 +0000 UTC,312092000,,PositionReport,1.1931083333333334,103.78462666666665,0.6,309,,-128,15,Undefined (default),True
2026-04-07 06:36:19.460998089 +0000 UTC,563246900,,PositionReport,1.264175,103.83345166666666,0,208.9,,-128,0,Under way using engine,False
